1000, 20
0.43616863187611665, 0.8287209420902345, 0.3405311817571358, 0.8220443489733085, 0.054416433850979495, 0.9110334708160476, 0.8612190306289453, 0.9276000569105494, 0.25223480749383353, 0.9101745203054976, 0.6296922879552611, 0.4379748600632978, 0.4384291721256295, 0.9557336404533123, 0.23016896444234214, 0.8375310703794473, 0.7779558155120342, 0.4504981993624171, -1.0, 0.011541157100488553
0.6131719261034111, 0.10920481400239457, 0.7577087997648816, 0.7351005113072061, 0.26579415269393525, 0.7823453088617399, 0.181231869112924, 0.4518112603690233, 0.5526333855934338, 0.975186385262709, 0.7199057692289066, 0.0070226749335046135, 0.22236843439202225, 0.8531004138638402, 0.3549122044573074, 0.5461292565484839, 0.7499600463586488, 0.33498578659542877, -0.9959919839679359, -0.014809107578164471
0.408190358604709, 0.5843152444924592, 0.7725548378540714, 0.3021967311915027, 0.054475120253579035, 0.4954808290868532, 0.612100642604628, 0.6268331899606145, 0.8062786004045642, 0.8334407700490536, 0.2620295127495813, 0.2096442717997853, 0.7552297632245636, 0.49614780126281, 0.7645679956738932, 0.1780118306310351, 0.30393783341033465, 0.4255890373487682, -0.9919839679358717, 0.019901500090451423
0.9291756689544265, 0.9128067225994185, 0.49995541147434286, 0.2941651034527307, 0.886254886518728, 0.14775834191947412, 0.9092927797322061, 0.6690251046496913, 0.8321725701748494, 0.2269943388493908, 0.6186140364320728, 0.2720735969177148, 0.6340082204452648, 0.5274212787890968, 0.3483707131212891, 0.8531802101022375, 0.8694756836503508, 0.9658127873181378, -0.9879759519038076, 0.01699126581162323
0.26486836945792924, 0.3118959423364053, 0.7366601768540558, 0.48340684976062975, 0.020650594126375377, 0.8802393452661345, 0.3087524454568954, 0.3919635185682647, 0.1136407931215988, 0.2974411409431458, 0.1502210761684991, 0.6637654200152858, 0.798140248861283, 0.7596110735210918, 0.1598023760749242, 0.3694019471959705, 0.9392047284678895, 0.6018627775172766, -0.9839679358717435, 0.004826638646251938
0.8132405466414205, 0.0662083944141163, 0.2735016162141586, 0.19601404163484415, 0.20052576612291773, 0.5311532802891349, 0.9143475744333385, 0.5648541222446325, 0.9500746797097668, 0.4363756652620666, 0.6579604198653883, 0.008351766578449049, 0.4794425851994578, 0.5060652546957066, 0.4104249956702275, 0.94451031861975, 0.6456469572195368, 0.8174837704975486, -0.9799599198396793, 0.01533180409429265
0.9523346886799517, 0.31444664355570795, 0.6888691156026131, 0.4804400180690761, 0.23842248410258882, 0.2019552928405145, 0.8594829574685562, 0.938059820889039, 0.7162173150442781, 0.08121127455387522, 0.989368431056212, 0.4615803464353403, 0.5893463436423315, 0.13497920716778677, 0.6109047982733363, 0.8832426430496035, 0.8366407379168824, 0.9220924364135277, -0.9759519038076152, 0.012113251731437425
0.33804747335849006, 0.24573330816588912, 0.27951354866815037, 0.15539804410431857, 0.696757963014656, 0.2962233072370455, 0.6662448911355704, 0.4531528290363962, 0.7765690793828977, 0.13341253770619443, 0.2520628666037431, 0.2458167629391813, 0.822444481672366, 0.31798365220191327, 0.16109670331051196, 0.6614062915666097, 0.28558489258567343, 0.17721342305355425, -0.9719438877755511, 0.006278642514557315
0.6789957480014173, 0.08699988311769513, 0.024552947723048058, 0.10193038151791378, 0.1892347560490415, 0.9674108596687844, 0.37190542538896254, 0.7217684395318208, 0.1385367382206274, 0.5203592885609185, 0.33447968152243646, 0.4245388544093357, 0.04438590911001339, 0.7636248994209613, 0.5796509125093214, 0.8206178179973296, 0.2778377402023312, 0.9830548773858537, -0.9679358717434869, 0.010342236498624043
0.028881291005342535, 0.5568518589567423, 0.21370632294887426, 0.579443334224838, 0.7402954030604797, 0.8643149755252232, 0.1732986380982634, 0.5090274067935754, 0.24183901727469537, 0.3510593001296999, 0.775553819011796, 0.19915523427518278, 0.7497486300262032, 0.6702009001504232, 0.2757883423711428, 0.8505306211512444, 0.7062804060419524, 0.8903224439552707, -0.9639278557114228, 0.010433586425038045
