1000, 15
0.8253964589316926, 0.6538872784674132, 0.31557891970428553, 0.8902058341067531, 0.48616743045223143, 0.41226247828649265, 0.2507951500843756, 0.39298042333537353, 0.796031288190038, 0.39251998071421834, 0.44326847067808284, 0.10752278062993947, 0.5944798691033083, -1.0, 0.005239956087349525
0.19661045723729242, 0.2650810549681816, 0.07309883784921434, 0.29966591099043605, 0.7639868100254678, 0.0067902046416786765, 0.8507470107404594, 0.6977945900143562, 0.5083897057241317, 0.8751520521302637, 0.32706716394352586, 0.3955667424599001, 0.9192909125192541, -0.9959919839679359, -0.004315532429434325
0.6425025018095538, 0.3315533189598965, 0.21245614686769998, 0.9956907253055732, 0.7024759408439157, 0.3154219437085639, 0.18865269359473202, 0.04562472936206241, 0.8423178524063786, 0.10324029384560995, 0.4123324885304689, 0.6033883914010149, 0.8445578680458217, -0.9919839679358717, 0.016063979948862404
0.8181816027632437, 0.745130951843403, 0.8649333951200888, 0.11621169146438248, 0.5319988476275151, 0.8703181945071463, 0.6513325878886058, 0.02178977805819471, 0.02852738876889438, 0.14175121306040517, 0.2360919378704356, 0.7521121654234998, 0.6722752321888783, -0.9879759519038076, -0.013378331436630973
0.3938817919677934, 0.5206971697335567, 0.8349761475463995, 0.3976960538943709, 0.157140500146159, 0.5347990969472401, 0.11529447256581127, 0.03477541731154288, 0.36841080980390595, 0.7808543668743374, 0.37794869716306134, 0.19541105277444992, 0.9028885981089673, -0.9839679358717435, 0.009563157947183187
0.03479448985391609, 0.9721624936224236, 0.8814461965511029, 0.8662186436933582, 0.4802138955786013, 0.9955064408911033, 0.4788287549257727, 0.7018477552027229, 0.45477854487411085, 0.9857559883177572, 0.8038702961877072, 0.8991844351111059, 0.15668511652260741, -0.9799599198396793, -0.011558450271334912
0.19296593789164773, 0.050300890879980464, 0.20630593093166127, 0.0957888323413012, 0.7714542397329275, 0.6821269760024055, 0.5239678518521452, 0.3424148623077444, 0.1329434650975403, 0.5293896525370674, 0.9322433038649754, 0.162465053951256, 0.5954265729577233, -0.9759519038076152, -0.006173545955094362
0.58684074725028, 0.3930204186475721, 0.7273705208437259, 0.6424946961907703, 0.2893017708976665, 0.07731406643364414, 0.15001228396266364, 0.8448488320550191, 0.8865131363846303, 0.6327897733109389, 0.5108563874849806, 0.8829412824979588, 0.6648290561948247, -0.9719438877755511, 0.007374524362581867
0.9564504054414915, 0.5371028711855896, 0.9208624440367399, 0.3152802167360442, 0.3908281378065257, 0.6444124492544613, 0.6718222603005601, 0.6374109280544946, 0.17099125428654305, 0.1891310192967074, 0.5592971240886141, 0.8035952476195896, 0.011019550521744192, -0.9679358717434869, -0.0056681340909179
0.5765210073919017, 0.6630650637645946, 0.3057012944832882, 0.2573951988255142, 0.8912989554708682, 0.13289688742094896, 0.7304295345003735, 0.6395561901264134, 0.9925117626588251, 0.6638210784690994, 0.06461912365980116, 0.47960639738963573, 0.6020537581355379, -0.9639278557114228, 0.015161524966612064
